"date","station","sf","bf"
1971-04-28,"S2",105.100613414122,58.5099665860762
1971-04-29,"S2",102.350024706617,61.9011180216482
1971-04-30,"S2",74.6458508651564,63.8958795039661
1971-05-01,"S2",106.876503036791,65.9107768124916
1971-05-02,"S2",94.1699082908812,68.5067089763425
1971-05-03,"S2",135.297071567039,71.9737175477888
1971-05-04,"S2",121.785174317054,76.2162729523581
1971-05-05,"S2",154.49923180993,80.8607177106931
1971-05-06,"S2",297.594850256735,91.7496919598911
1971-05-07,"S2",300.254439889375,107.287813443378
1971-05-08,"S2",157.744603592412,116.416191565692
1971-05-09,"S2",147.83200978088,119.144100199763
1971-05-10,"S2",133.082901252975,120.742601848551
1971-05-11,"S2",138.149324672595,121.858115182118
1971-05-12,"S2",NA,NA
1971-05-13,"S2",NA,NA
1971-05-14,"S2",NA,NA
1971-05-15,"S2",NA,NA
1971-05-16,"S2",NA,NA
1971-05-17,"S2",NA,NA
1971-05-18,"S2",NA,NA
1971-05-19,"S2",NA,NA
1971-05-20,"S2",NA,NA
1971-05-21,"S2",NA,NA
1971-05-22,"S2",NA,NA
1971-05-23,"S2",NA,NA
1971-05-24,"S2",NA,NA
1971-05-25,"S2",NA,NA
1971-05-26,"S2",NA,NA
1971-05-27,"S2",NA,NA
1971-05-28,"S2",NA,NA
1971-05-29,"S2",NA,NA
1971-05-30,"S2",NA,NA
1971-05-31,"S2",NA,NA
1971-06-01,"S2",NA,NA
1971-06-02,"S2",NA,NA
1971-06-03,"S2",NA,NA
1971-06-04,"S2",NA,NA
1971-06-05,"S2",NA,NA
1971-06-06,"S2",NA,NA
1971-06-07,"S2",NA,NA
1971-06-08,"S2",NA,NA
1971-06-09,"S2",NA,NA
1971-06-10,"S2",NA,NA
1971-06-11,"S2",NA,NA
1971-06-12,"S2",NA,NA
1971-06-13,"S2",NA,NA
1971-06-14,"S2",NA,NA
1971-06-15,"S2",NA,NA
1971-06-16,"S2",NA,NA
1971-06-17,"S2",NA,NA
1971-06-18,"S2",NA,NA
1971-06-19,"S2",NA,NA
1971-06-20,"S2",NA,NA
1971-06-21,"S2",NA,NA
1971-06-22,"S2",NA,NA
1971-06-23,"S2",NA,NA
1971-06-24,"S2",NA,NA
1971-06-25,"S2",NA,NA
1971-06-26,"S2",NA,NA
1971-06-27,"S2",NA,NA
1971-06-28,"S2",NA,NA
1971-06-29,"S2",NA,NA
1971-06-30,"S2",NA,NA
1971-07-01,"S2",NA,NA
1971-07-02,"S2",NA,NA
1971-07-03,"S2",NA,NA
1971-07-04,"S2",NA,NA
1971-07-05,"S2",NA,NA
1971-07-06,"S2",NA,NA
1971-07-07,"S2",NA,NA
1971-07-08,"S2",NA,NA
1971-07-09,"S2",NA,NA
1971-07-10,"S2",NA,NA
1971-07-11,"S2",NA,NA
1971-07-12,"S2",87.0607418415944,87.0607418415944
1971-07-13,"S2",103.727936170091,87.685761628913
1971-07-14,"S2",128.427047188029,89.8151413826741
1971-07-15,"S2",50.2393296254311,50.2393296254311
1971-07-16,"S2",124.621258865645,53.0286519719391
1971-07-17,"S2",312.551731294108,65.4454902050344
1971-07-18,"S2",272.231386664086,82.4664453630891
1971-07-19,"S2",367.967321848979,100.288913530097
1971-07-20,"S2",310.36657051854,118.204765979122
1971-07-21,"S2",323.629957584319,133.114278334545
1971-07-22,"S2",233.064519841399,144.006750362919
1971-07-23,"S2",171.490441070178,148.377055119884
1971-07-24,"S2",159.945197115284,149.677612417847
1971-07-25,"S2",136.439935130642,136.439935130642
1971-07-26,"S2",91.2439900576652,91.2439900576652
1971-07-27,"S2",79.8120075857135,79.8120075857135
1971-07-28,"S2",84.697071902172,79.9951974975807
1971-07-29,"S2",160.015389531595,83.1722749890284
1971-07-30,"S2",111.948249951221,87.1329908454568
1971-07-31,"S2",92.3193215713832,88.2580504641452
1971-08-01,"S2",103.929491319945,88.9980271627591
1971-08-02,"S2",106.974839677649,90.2320875379619
1971-08-03,"S2",74.6166217610395,74.6166217610395
1971-08-04,"S2",71.3849448437178,71.3849448437178
1971-08-05,"S2",53.6754286840653,53.6754286840653
1971-08-06,"S2",62.3665240387156,54.0013447598647
1971-08-07,"S2",51.0006205456651,51.0006205456651
1971-08-08,"S2",36.3417766688733,36.3417766688733
1971-08-09,"S2",54.7981019094467,37.0338888653948
1971-08-10,"S2",81.345579898297,39.3617352682806
1971-08-11,"S2",107.300769712586,43.4838432335677
1971-08-12,"S2",57.0056121168415,46.3840443096536
1971-08-13,"S2",43.0134703444866,43.0134703444866
1971-08-14,"S2",51.3092758839877,43.3245630522179
1971-08-15,"S2",64.4556916066976,44.4164071042022
1971-08-16,"S2",37.4066178110338,37.4066178110338
1971-08-17,"S2",39.9731323692048,37.5028621069652
1971-08-18,"S2",39.5107054456246,37.6707913669989
1971-08-19,"S2",92.1755622630186,39.7837170535481
1971-08-20,"S2",44.8746070221929,41.9393196227275
1971-08-21,"S2",73.6389128671701,43.238127646874
1971-08-22,"S2",68.2730767409833,45.3169676836642
1971-08-23,"S2",44.7992972507627,44.7992972507627
1971-08-24,"S2",33.8973525672043,33.8973525672043
1971-08-25,"S2",31.1651642175605,31.1651642175605
1971-08-26,"S2",34.9634243276516,31.3075989716889
1971-08-27,"S2",30.2759599232156,30.2759599232156
1971-08-28,"S2",36.0374741677055,30.492016707384
1971-08-29,"S2",44.963938058985,31.242668412831
1971-08-30,"S2",22.9517867259418,22.9517867259418
1971-08-31,"S2",19.2315684964752,19.2315684964752
1971-09-01,"S2",22.6477929343507,19.3596769128956
1971-09-02,"S2",22.5984510045885,19.6044352921386
1971-09-03,"S2",37.4350863208085,20.3853602949306
1971-09-04,"S2",43.4942523172893,21.8913084717395
1971-09-05,"S2",50.7629945404448,23.784107093524
1971-09-06,"S2",37.4332355136862,25.3076576885397
1971-09-07,"S2",35.722324413695,26.152916859176
1971-09-08,"S2",44.0922936616149,27.1844962725619
1971-09-09,"S2",43.1847876892063,28.4185496027755
1971-09-10,"S2",20.8969822902739,20.8969822902739
1971-09-11,"S2",26.4092154346362,21.1036910331875
1971-09-12,"S2",30.3546214340105,21.6495580882727
1971-09-13,"S2",36.0320803315291,22.5153425478599
1971-09-14,"S2",36.0013904936863,23.527947012716
1971-09-15,"S2",43.5643627674115,24.7470667340535
1971-09-16,"S2",29.002009088885,25.6122756736106
1971-09-17,"S2",41.7888626595483,26.346012688656
1971-09-18,"S2",38.0779135119524,27.3650658434381
1971-09-19,"S2",50.1811991226819,28.622402628979
1971-09-20,"S2",47.0993955749989,30.1237447329686
1971-09-21,"S2",73.8574417016945,32.400345275872
1971-09-22,"S2",87.0552252309351,36.0045443901552
1971-09-23,"S2",86.0474611577609,39.7955543004697
1971-09-24,"S2",61.3445728011489,42.3380890013935
1971-09-25,"S2",66.8866947635601,43.9714048599656
1971-09-26,"S2",38.8271812083602,38.8271812083602
1971-09-27,"S2",136.51292508101,42.4903966035845
1971-09-28,"S2",132.005979641146,49.3730757853965
1971-09-29,"S2",250.665101958761,60.0202606614882
1971-09-30,"S2",219.655903879275,73.1557788308029
1971-10-01,"S2",139.178026428236,81.1253678050244
1971-10-02,"S2",71.0223167531758,71.0223167531758
1971-10-03,"S2",63.3045161012009,63.3045161012009
1971-10-04,"S2",37.0877969055482,37.0877969055482
1971-10-05,"S2",67.870206934277,38.2421372816255
1971-10-06,"S2",55.839749872572,40.0131003657604
1971-10-07,"S2",34.2002048157522,34.2002048157522
1971-10-08,"S2",45.7395057176037,34.6329285995716
1971-10-09,"S2",48.4465499113923,35.5674360406911
1971-10-10,"S2",40.6793977924644,36.2421013765339
1971-10-11,"S2",62.0768386823042,37.3773026410977
1971-10-12,"S2",26.6338886959646,26.6338886959646
1971-10-13,"S2",24.4379468694269,24.4379468694269
1971-10-14,"S2",39.8159786708123,25.0146230619789
1971-10-15,"S2",64.6737553118798,27.0568913566814
1971-10-16,"S2",74.7158899740453,30.2547362031525
1971-10-17,"S2",68.3516764062249,33.3506647271762
1971-10-18,"S2",84.2960525628181,36.5736547089771
1971-10-19,"S2",52.3979369103005,38.9566552110457
1971-10-20,"S2",35.1599586973677,35.1599586973677
1971-10-21,"S2",36.3997847663375,35.2064521749541
1971-10-22,"S2",30.1789705365538,30.1789705365538
1971-10-23,"S2",32.6253523319689,30.2707098538819
1971-10-24,"S2",33.5018055985852,30.4801750372365
1971-10-25,"S2",43.6040745923505,31.0856324166039
1971-10-26,"S2",41.4825906593332,31.9449599322967
1971-10-27,"S2",50.028536919604,32.9807552215846
1971-10-28,"S2",28.0306838702809,28.0306838702809
1971-10-29,"S2",32.7084024931226,28.2060983186375
1971-10-30,"S2",34.1191452942571,28.5966739867664
1971-10-31,"S2",27.2820477783057,27.2820477783057
1971-11-01,"S2",30.7896069215122,27.4135812461759
1971-11-02,"S2",34.6418309703414,27.8112415736573
1971-11-03,"S2",38.1870541576721,28.4564816479335
1971-11-04,"S2",30.7414974803546,28.9070662107645
1971-11-05,"S2",37.187235445903,29.2863637296918
1971-11-06,"S2",38.8805026195269,29.9424266274185
1971-11-07,"S2",61.2900337331655,31.4531397435881
1971-11-08,"S2",48.4769070278437,33.2104145413568
1971-11-09,"S2",59.2486782972912,34.7593429004476
1971-11-10,"S2",65.4838903602718,36.8298635075727
1971-11-11,"S2",45.7374650265556,38.2384245715108
1971-11-12,"S2",43.2923916375169,38.7091623535502
1971-11-13,"S2",44.9431947013546,39.1148096647416
1971-11-14,"S2",46.8797351452967,39.6245588091354
1971-11-15,"S2",49.3839605301565,40.2626054862797
1971-11-16,"S2",51.9419026746668,41.0426299449896
1971-11-17,"S2",46.8279086589337,41.6683006241254
1971-11-18,"S2",42.357772425792,41.8876411179932
1971-11-19,"S2",43.645791028967,41.9712016636972
1971-11-20,"S2",42.7364495927788,42.0626955622354
1971-11-21,"S2",37.0396945516846,37.0396945516846
1971-11-22,"S2",30.7083331672558,30.7083331672558
1971-11-23,"S2",26.1213306001083,26.1213306001083
1971-11-24,"S2",64.8514691349396,27.5737107951644
1971-11-25,"S2",82.2774692249214,31.0230176740219
1971-11-26,"S2",55.5616435038484,33.8652580757991
1971-11-27,"S2",57.7723458560088,35.5753883211088
1971-11-28,"S2",43.6361718908015,36.710053612531
1971-11-29,"S2",54.8270858813219,37.6491717580458
1971-11-30,"S2",66.5448319909419,39.3769307964023
1971-12-01,"S2",42.6877303666882,40.5198820750833
1971-12-02,"S2",41.3012618167301,40.6304781263302
1971-12-03,"S2",50.4499747591807,41.0238636384521
1971-12-04,"S2",27.9598767737186,27.9598767737186
1971-12-05,"S2",24.8030059418333,24.8030059418333
1971-12-06,"S2",36.3850199991601,25.2373314689831
1971-12-07,"S2",43.368512918389,26.3352890932174
1971-12-08,"S2",38.6515346552685,27.4358941952383
1971-12-09,"S2",29.6657025700157,27.9400985265436
1971-12-10,"S2",39.1999828336211,28.4270543396892
1971-12-11,"S2",29.865684446242,28.8849877872074
1971-12-12,"S2",38.2439977225603,29.2727267844969
1971-12-13,"S2",33.0984076439376,29.7526124769033
1971-12-14,"S2",46.9835414079077,30.5242396305798
1971-12-15,"S2",45.5438035864938,31.7046970955763
1971-12-16,"S2",62.7083211065836,33.3862994893985
1971-12-17,"S2",56.7744798119742,35.3629320621395
1971-12-18,"S2",34.483448577955,34.483448577955
1971-12-19,"S2",30.8280548418498,30.8280548418498
1971-12-20,"S2",34.6447170855827,30.9711796759898
1971-12-21,"S2",41.7439945130008,31.5129178852374
1971-12-22,"S2",56.1967390959419,32.82222655418
1971-12-23,"S2",47.3097618339727,34.2420533474883
1971-12-24,"S2",45.3424123764841,35.1483558793188
1971-12-25,"S2",44.1421051948582,35.8678985972952
1971-12-26,"S2",50.4504016819209,36.7250252103773
1971-12-27,"S2",45.805747773779,37.5802539241877
1971-12-28,"S2",57.7008455961151,38.6432321312447
1971-12-29,"S2",43.7162070717105,39.5481291964448
1971-12-30,"S2",27.9776895883403,27.9776895883403
1971-12-31,"S2",18.8468879325066,18.8468879325066
1972-01-01,"S2",10.0302858340252,10.0302858340252
1972-01-02,"S2",14.8913299318424,10.2125749876933
1972-01-03,"S2",31.0430028277006,11.1691693420992
1972-01-04,"S2",24.8248487408617,12.4265260752628
1972-01-05,"S2",17.8528964464074,13.0949520641407
1972-01-06,"S2",18.3845015123002,13.4717330827817
1972-01-07,"S2",26.6293498589769,14.149372527996
1972-01-08,"S2",28.1870336693003,15.1437839707067
1972-01-09,"S2",35.5569663201834,16.3984001725093
1972-01-10,"S2",19.492868999205,17.2328889840482
1972-01-11,"S2",24.4966678650374,17.5900299426536
1972-01-12,"S2",39.3983063353079,18.6668392294676
1972-01-13,"S2",29.0034454520891,19.8318919792849
1972-01-14,"S2",22.8301021718454,20.2882581167361
1972-01-15,"S2",28.2910909161564,20.6836834987809
1972-01-16,"S2",19.9657696240818,19.9657696240818
1972-01-17,"S2",24.1963322733323,20.1244157234286
1972-01-18,"S2",26.386324513737,20.5119341736866
1972-01-19,"S2",32.2518979449082,21.1724724528593
1972-01-20,"S2",39.5319119003106,22.2764298880906
1972-01-21,"S2",26.3881121066803,23.0776985467459
1972-01-22,"S2",42.5813834194655,23.9332272379704
1972-01-23,"S2",33.3220653121002,24.9846145225564
1972-01-24,"S2",40.6397418396936,25.8843362015569
1972-01-25,"S2",40.9260348236662,27.0017276113161
1972-01-26,"S2",53.2557035618334,28.5084132299237
1972-01-27,"S2",76.9667781739329,31.2536253027706
1972-01-28,"S2",68.2149236040206,34.3539172217361
1972-01-29,"S2",55.408758439765,36.4132615067478
1972-01-30,"S2",49.1038889376609,37.6014911703952
1972-01-31,"S2",34.3903192610317,34.3903192610317
1972-02-01,"S2",12.7666896624857,12.7666896624857
1972-02-02,"S2",12.7870447648797,12.7674529788255
1972-02-03,"S2",14.6069181623495,12.8371676151847
1972-02-04,"S2",31.5854966701156,13.6065956002633
1972-02-05,"S2",25.8606164056966,14.7403301705865
1972-02-06,"S2",22.8137287129817,15.4600933497429
1972-02-07,"S2",25.1447129937997,16.0990279125165
1972-02-08,"S2",61.1027044385241,18.1258789727899
1972-02-09,"S2",61.5624466209009,21.3663812145591
1972-02-10,"S2",61.2323854612371,24.3687088265474
1972-02-11,"S2",46.26771856911,26.5723095656943
1972-02-12,"S2",42.8758064605828,27.9222685368807
1972-02-13,"S2",41.0169267382567,28.9740758915712
1972-02-14,"S2",34.92713720914,29.6489225977307
1972-02-15,"S2",43.1319514607967,30.3524692280235
1972-02-16,"S2",22.5475717360478,22.5475717360478
1972-02-17,"S2",20.6546525436272,20.6546525436272
1972-02-18,"S2",12.0151946413509,12.0151946413509
1972-02-19,"S2",18.610924778317,12.2625345214871
1972-02-20,"S2",20.3575407297686,12.8041618889288
1972-02-21,"S2",26.9810711552952,13.619047692949
1972-02-22,"S2",29.4650914996087,14.7143502155368
1972-02-23,"S2",44.8114455266609,16.3961440878566
1972-02-24,"S2",30.6618521475326,17.9966819440496
1972-02-25,"S2",44.7852170615262,19.4761958935856
1972-02-26,"S2",43.3885888411711,21.3219989229178
1972-02-27,"S2",37.9311106443254,22.7723377344051
1972-02-28,"S2",54.4215704373366,24.5276379448871
1972-02-29,"S2",49.6682100535343,26.5914318674282
1972-03-01,"S2",75.0584376072649,29.274323764651
1972-03-02,"S2",113.883963424413,34.1640895209901
1972-03-03,"S2",49.4130635439136,37.7254213182281
1972-03-04,"S2",31.9180788174617,31.9180788174617
1972-03-05,"S2",33.0136014419766,31.959160915881
1972-03-06,"S2",22.8623813929707,22.8623813929707
1972-03-07,"S2",29.2464760034448,23.1017849408635
1972-03-08,"S2",35.2169780961865,23.7865305990349
1972-03-09,"S2",31.9974454807105,24.5230816882409
1972-03-10,"S2",34.6036138747839,25.1813902874539
1972-03-11,"S2",27.6557535612343,25.6275122947455
1972-03-12,"S2",28.2902115501719,25.8034225643173
1972-03-13,"S2",30.7057323899941,26.0805137697498
1972-03-14,"S2",47.9822470695577,27.0752744667517
1972-03-15,"S2",55.982711346119,28.9433148223332
1972-03-16,"S2",58.2895620487916,31.0577764629674
1972-03-17,"S2",48.5202127125117,32.7338097817937
1972-03-18,"S2",40.4271546474728,33.6143003241586
1972-03-19,"S2",54.4005577255679,34.6492670138357
1972-03-20,"S2",24.6958202543672,24.6958202543672
1972-03-21,"S2",26.6994011266526,24.7709545370779
1972-03-22,"S2",30.9983451687786,25.0767984328757
1972-03-23,"S2",46.0715209032526,26.0861585281112
1972-03-24,"S2",39.1482419617777,27.3254377459415
1972-03-25,"S2",37.4934725744847,28.1500942101057
1972-03-26,"S2",41.5342511985675,29.0023767858372
1972-03-27,"S2",41.059719737287,29.924472436994
1972-03-28,"S2",60.534131577541,31.4899064285255
1972-03-29,"S2",56.4586885551191,33.5153942013608
1972-03-30,"S2",59.8480030315449,35.3632405707587
1972-03-31,"S2",43.5445779433692,36.588219314511
1972-04-01,"S2",42.8054554855044,37.0822291195055
1972-04-02,"S2",27.9121633300485,27.9121633300485
1972-04-03,"S2",36.5160478409083,28.2348089992058
1972-04-04,"S2",44.4768952543297,29.1544336903368
1972-04-05,"S2",35.3493570886846,29.9613356264245
1972-04-06,"S2",29.868379623836,29.868379623836
1972-04-07,"S2",30.3401672200397,29.8860716586936
1972-04-08,"S2",39.419106142077,30.260589035371
1972-04-09,"S2",41.0722441214423,31.0094704926001
1972-04-10,"S2",63.503257597836,32.605341520128
1972-04-11,"S2",17.889818752508,17.889818752508
1972-04-12,"S2",31.3662699916111,18.3951856739743
1972-04-13,"S2",71.4461429578306,20.8710122340303
1972-04-14,"S2",34.0485010656723,23.2617354673594
1972-04-15,"S2",37.979129649969,24.218141459144
1972-04-16,"S2",27.7591910538663,24.866967876102
1972-04-17,"S2",37.4431216136765,25.4470320104272
1972-04-18,"S2",57.8619235814889,27.1124438044639
1972-04-19,"S2",57.9086993453561,29.4204088788858
1972-04-20,"S2",55.4477958927401,31.464746784398
1972-04-21,"S2",68.3710407956284,33.7480971513819
1972-04-22,"S2",112.327351448004,37.9931795741645
1972-04-23,"S2",104.056453025148,43.2580837738454
1972-04-24,"S2",86.072131291041,47.1435494026641
1972-04-25,"S2",76.3990644747428,49.7004530386812
1972-04-26,"S2",67.8279287214535,51.3814313056374
1972-04-27,"S2",83.7596345680792,53.2123575810721
1972-04-28,"S2",111.726251218926,56.5521514795044
1972-04-29,"S2",108.406477399021,60.5657174417146
1972-04-30,"S2",98.5547062384366,63.7843330199906
1972-05-01,"S2",120.789354914987,67.2259103367447
1972-05-02,"S2",131.662040334754,71.6508943833541
1972-05-03,"S2",78.2972232609226,74.1505496894405
1972-05-04,"S2",130.523060461104,76.4200191023084
1972-05-05,"S2",178.798065093985,82.2880598779511
1972-05-06,"S2",166.286180273093,89.0571145883702
1972-05-07,"S2",196.047353611987,95.9653385149329
1972-05-08,"S2",186.689953279697,103.120587134751
1972-05-09,"S2",291.807852249877,113.330210807004
1972-05-10,"S2",185.990404704631,122.747879632273
1972-05-11,"S2",237.417015354469,129.419566912068
1972-05-12,"S2",160.453338574043,134.633237665982
1972-05-13,"S2",107.412538071138,107.412538071138
1972-05-14,"S2",104.017508099494,104.017508099494
1972-05-15,"S2",57.920877948824,57.920877948824
1972-05-16,"S2",67.180395956071,58.2681098740958
1972-05-17,"S2",109.806210668534,60.5349993819613
1972-05-18,"S2",90.7310796398186,63.5150228148774
1972-05-19,"S2",82.6986297403018,65.2550102055161
1972-05-20,"S2",110.554733167815,67.6078855491568
1972-05-21,"S2",131.484861134085,71.6137789192913
1972-05-22,"S2",146.571236410922,76.6698491582822
1972-05-23,"S2",92.1978637432112,79.873451727191
1972-05-24,"S2",95.6003782442105,80.92537692218
1972-05-25,"S2",159.100274007907,84.4072481124709
1972-05-26,"S2",162.27957510379,90.1284488457242
1972-05-27,"S2",202.457920710415,97.0464712753276
1972-05-28,"S2",202.657145241056,104.959800902858
1972-05-29,"S2",121.46212953181,109.242288639126
1972-05-30,"S2",184.36224963266,112.517531209859
1972-05-31,"S2",293.435137738475,121.996118395538
1972-06-01,"S2",289.46485747316,134.705159336309
1972-06-02,"S2",194.107525032852,142.736236730061
1972-06-03,"S2",323.090847405009,151.425957941726
1972-06-04,"S2",417.405185868572,167.837612343856
1972-06-05,"S2",412.737439256664,186.380139860263
1972-06-06,"S2",373.27969528678,201.877271916122
1972-06-07,"S2",342.729456489838,213.586819714036
1972-06-08,"S2",253.43953799431,219.924145528639
1972-06-09,"S2",355.074520009502,226.249111789134
1972-06-10,"S2",203.843385879003,203.843385879003
1972-06-11,"S2",176.990723078626,176.990723078626
1972-06-12,"S2",203.941479564282,178.001376446838
1972-06-13,"S2",250.161386186838,181.680130678992
1972-06-14,"S2",295.634496931925,188.521466495021
1972-06-15,"S2",329.22713714507,197.814667785782
1972-06-16,"S2",263.870790142943,205.219739975149
1972-06-17,"S2",212.971065577556,207.709829066531
1972-06-18,"S2",161.787558752136,161.787558752136
1972-06-19,"S2",112.631570016074,112.631570016074
1972-06-20,"S2",121.250184523717,112.95476806011
1972-06-21,"S2",121.086476413212,113.570785240737
1972-06-22,"S2",115.467449355949,113.923748564025
1972-06-23,"S2",96.8818829269335,96.8818829269335
1972-06-24,"S2",86.2407280443977,86.2407280443977
1972-06-25,"S2",85.5022625673221,85.5022625673221
1972-06-26,"S2",108.441975175955,86.3625017901458
1972-06-27,"S2",78.081897765291,78.081897765291
1972-06-28,"S2",90.2143189310576,78.5368635590073
1972-06-29,"S2",146.452316922291,81.5215976365823
1972-06-30,"S2",122.33068222178,85.4868402817413
1972-07-01,"S2",76.4187191998573,76.4187191998573
1972-07-02,"S2",108.891460242967,77.636446988974
1972-07-03,"S2",95.4907025583943,79.478044569852
1972-07-04,"S2",87.5449419532366,80.3810278962992
1972-07-05,"S2",129.245073483661,82.4820763829605
1972-07-06,"S2",127.530689414712,85.9250117629274
1972-07-07,"S2",125.839769107226,88.9820280752806
1972-07-08,"S2",88.5809553864893,88.5809553864893
1972-07-09,"S2",144.343586034418,90.6720540357866
1972-07-10,"S2",113.14897103067,93.5276208730434
1972-07-11,"S2",134.508834661071,95.8002170210054
1972-07-12,"S2",100.761497820819,97.4378382125009
1972-07-13,"S2",123.158500545373,98.5270002852956
1972-07-14,"S2",83.785590200305,83.785590200305
1972-07-15,"S2",57.7854256921808,57.7854256921808
1972-07-16,"S2",61.1155400901331,57.910304982104
1972-07-17,"S2",23.5305952702058,23.5305952702058
1972-07-18,"S2",31.0306262954736,23.8118464336533
1972-07-19,"S2",38.9536080660477,24.6503667396864
1972-07-20,"S2",62.8977690185277,26.6210158748815
1972-07-21,"S2",57.1033429136194,29.1244813817209
1972-07-22,"S2",95.7293743313499,32.6713721747781
1972-07-23,"S2",69.5548094822936,36.4191761546814
1972-07-24,"S2",130.126174624695,41.1757748470924
1972-07-25,"S2",57.2599464869958,45.1145712752489
1972-07-26,"S2",56.1523599806353,45.9839399221414
1972-07-27,"S2",65.4250705077219,47.0942980712942
1972-07-28,"S2",74.965126740289,48.8268581127475
1972-07-29,"S2",71.2736610536814,50.6487982965653
1972-07-30,"S2",58.8658069675638,51.7303684751196
1972-07-31,"S2",54.8204085648494,52.1138239219512
1972-08-01,"S2",46.8875098478959,46.8875098478959
1972-08-02,"S2",80.8566183425219,48.1613514164444
1972-08-03,"S2",73.0588931136098,50.321081739816
1972-08-04,"S2",91.4734668736747,52.716964108853
1972-08-05,"S2",90.9939837428984,55.6057211988105
1972-08-06,"S2",87.7846870479063,58.1394922635549
1972-08-07,"S2",66.6653452968827,59.5709065567179
1972-08-08,"S2",67.8976025385874,60.1491991087941
1972-08-09,"S2",57.3425464497443,57.3425464497443
1972-08-10,"S2",43.8828403723843,43.8828403723843
1972-08-11,"S2",50.9631812612345,44.1483531557162
1972-08-12,"S2",36.8675479844973,36.8675479844973
1972-08-13,"S2",37.5543202889663,36.8933019459149
1972-08-14,"S2",25.385449046941,25.385449046941
1972-08-15,"S2",17.3624004012742,17.3624004012742
1972-08-16,"S2",20.3220221941337,17.4733862185064
1972-08-17,"S2",19.861388591022,17.6697601565618
1972-08-18,"S2",15.6057430909357,15.6057430909357
1972-08-19,"S2",11.7129148696427,11.7129148696427
1972-08-20,"S2",16.7287555842263,11.9010088964396
1972-08-21,"S2",18.79032969781,12.340398927283
1972-08-22,"S2",28.1001500240576,13.1732619973068
1972-08-23,"S2",21.502754532249,14.0453762683703
1972-08-24,"S2",32.8454272965139,15.0300298668211
1972-08-25,"S2",37.0271845459304,16.5230005709012
1972-08-26,"S2",34.3879885197258,17.9618445180457
1972-08-27,"S2",39.9157703529794,19.4010971369187
1972-08-28,"S2",25.1940143449423,20.3876317778219
1972-08-29,"S2",29.3597075026601,20.9043239637703
1972-08-30,"S2",52.3595683757402,22.4009725119276
1972-08-31,"S2",46.809423179658,24.4397367568604
1972-09-01,"S2",80.5085066195889,27.3811788675677
1972-09-02,"S2",82.6712815486084,31.4468325088075
1972-09-03,"S2",60.3316684444986,34.4509306953884
1972-09-04,"S2",58.895539122796,36.3381311770078
1972-09-05,"S2",64.0702563114558,38.2239886675167
1972-09-06,"S2",51.0553197882384,39.6743986211915
1972-09-07,"S2",32.5104548009124,32.5104548009124
1972-09-08,"S2",44.5901510956987,32.9634434119669
1972-09-09,"S2",59.2530516925469,34.3853052606286
1972-09-10,"S2",44.5732819450211,35.6998948774902
1972-09-11,"S2",53.4534766033466,36.6984062072423
1972-09-12,"S2",70.6399256473459,38.5995283261
1972-09-13,"S2",107.567268103423,42.3873334672964
1972-09-14,"S2",92.5709012355539,46.7134648074608
1972-09-15,"S2",56.0310045143849,48.7825264125239
1972-09-16,"S2",45.4982300254665,45.4982300254665
1972-09-17,"S2",32.6034884862748,32.6034884862748
1972-09-18,"S2",44.8481681599286,33.0626639740368
1972-09-19,"S2",41.102616069787,33.8061185845984
1972-09-20,"S2",50.4805077679778,34.7050268346697
1972-09-21,"S2",43.7901635999734,35.6372999983676
1972-09-22,"S2",58.3931683300836,36.7963774458672
1972-09-23,"S2",68.2933407162629,38.7873932266651
1972-09-24,"S2",61.7925480439272,40.7565595631724
1972-09-25,"S2",57.7665136593519,42.1832824098074
1972-09-26,"S2",69.9853605693063,43.8102315126465
1972-09-27,"S2",74.0628567143137,45.9262722973338
1972-09-28,"S2",65.6616109072997,47.7214694108443
1972-09-29,"S2",42.653660623798,42.653660623798
1972-09-30,"S2",47.691068064395,42.8425634028204
1972-10-01,"S2",41.0030749353504,41.0030749353504
1972-10-02,"S2",37.1946639691595,37.1946639691595
1972-10-03,"S2",34.9518664642811,34.9518664642811
1972-10-04,"S2",34.8396979351792,34.8396979351792
1972-10-05,"S2",28.5526068939783,28.5526068939783
1972-10-06,"S2",23.0354322849327,23.0354322849327
1972-10-07,"S2",23.711002474944,23.0607661670581
1972-10-08,"S2",21.101392667637,21.101392667637
1972-10-09,"S2",29.3686037935955,21.4114130848605
1972-10-10,"S2",41.4702479457556,22.4620140437216
1972-10-11,"S2",39.7228043336113,23.8221024509187
1972-10-12,"S2",61.8796400019742,25.8455364296843
1972-10-13,"S2",65.9273762311969,28.6998843062019
1972-10-14,"S2",51.745930012953,30.9601419673923
1972-10-15,"S2",49.4003376393554,32.4311163567995
1972-10-16,"S2",52.5689909433989,33.8226324518928
1972-10-17,"S2",48.4064891381365,35.0725155210584
1972-10-18,"S2",52.7030836195071,36.2336858353907
1972-10-19,"S2",54.0498327032011,37.5193937598379
1972-10-20,"S2",30.9141506984876,30.9141506984876
1972-10-21,"S2",42.6389100829978,31.3538291754067
1972-10-22,"S2",33.0644244733112,31.8411670331128
1972-10-23,"S2",30.9174227745088,30.9174227745088
1972-10-24,"S2",30.1962727800593,30.1962727800593
1972-10-25,"S2",29.1216301586915,29.1216301586915
1972-10-26,"S2",18.9982550503614,18.9982550503614
1972-10-27,"S2",33.5189291086288,19.5427803275465
